[2025-11-05 23:21:47] [Tick 9 | Q1/5] auto_p1 [PID 1] pc=0/5000 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q2/5] auto_p16 [PID 16] pc=126/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q5/5] auto_p17 [PID 17] pc=134/5013 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q2/5] auto_p7 [PID 7] pc=131/5018 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q4/5] auto_p18 [PID 18] pc=128/5016 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q1/5] auto_p19 [PID 19] pc=135/5010 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q3/5] auto_p39 [PID 39] pc=112/5008 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q2/5] auto_p2 [PID 2] pc=141/5012 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q4/5] auto_p4 [PID 4] pc=143/5022 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q4/5] auto_p5 [PID 5] pc=133/5018 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q2/5] auto_p3 [PID 3] pc=146/5013 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q4/5] auto_p8 [PID 8] pc=143/5016 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q3/5] auto_p20 [PID 20] pc=132/5011 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q1/5] auto_p6 [PID 6] pc=135/5014 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q4/5] auto_p9 [PID 9] pc=138/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 372 | Q2/5] auto_p10 [PID 10] pc=131/5016 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q3/5] auto_p1 [PID 1] pc=137/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q3/5] auto_p16 [PID 16] pc=127/5013 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q1/5] auto_p17 [PID 17] pc=135/5013 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q3/5] auto_p11 [PID 11] pc=127/5018 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q5/5] auto_p18 [PID 18] pc=129/5016 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q2/5] auto_p19 [PID 19] pc=136/5010 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q4/5] auto_p39 [PID 39] pc=113/5008 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q5/5] auto_p12 [PID 12] pc=134/5011 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q5/5] auto_p4 [PID 4] pc=144/5022 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q5/5] auto_p5 [PID 5] pc=134/5018 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q3/5] auto_p3 [PID 3] pc=147/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q5/5] auto_p8 [PID 8] pc=144/5016 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q4/5] auto_p20 [PID 20] pc=133/5011 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q2/5] auto_p6 [PID 6] pc=136/5014 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q5/5] auto_p9 [PID 9] pc=139/5013 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 373 | Q3/5] auto_p10 [PID 10] pc=132/5016 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q4/5] auto_p1 [PID 1] pc=138/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q4/5] auto_p16 [PID 16] pc=128/5013 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q5/5] auto_p13 [PID 13] pc=129/5016 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q4/5] auto_p11 [PID 11] pc=128/5018 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q1/5] auto_p18 [PID 18] pc=130/5016 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q3/5] auto_p19 [PID 19] pc=137/5010 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q1/5] auto_p14 [PID 14] pc=145/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q5/5] auto_p12 [PID 12] pc=134/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q1/5] auto_p4 [PID 4] pc=145/5022 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q1/5] auto_p5 [PID 5] pc=135/5018 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q2/5] auto_p15 [PID 15] pc=141/5020 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q4/5] auto_p21 [PID 21] pc=128/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q5/5] auto_p20 [PID 20] pc=134/5011 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q4/5] auto_p22 [PID 22] pc=123/5014 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q1/5] auto_p9 [PID 9] pc=140/5013 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 374 | Q4/5] auto_p10 [PID 10] pc=133/5016 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q5/5] auto_p1 [PID 1] pc=139/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q4/5] auto_p23 [PID 23] pc=123/5017 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q1/5] auto_p13 [PID 13] pc=130/5016 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q5/5] auto_p11 [PID 11] pc=129/5018 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q2/5] auto_p24 [PID 24] pc=121/5015 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q5/5] auto_p25 [PID 25] pc=119/5009 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q2/5] auto_p14 [PID 14] pc=146/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q1/5] auto_p12 [PID 12] pc=135/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q2/5] auto_p4 [PID 4] pc=146/5022 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q2/5] auto_p5 [PID 5] pc=136/5018 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q3/5] auto_p15 [PID 15] pc=142/5020 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q5/5] auto_p21 [PID 21] pc=129/5013 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q2/5] auto_p26 [PID 26] pc=116/5011 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q5/5] auto_p22 [PID 22] pc=124/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q1/5] auto_p27 [PID 27] pc=115/5010 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 375 | Q5/5] auto_p10 [PID 10] pc=134/5016 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q1/5] auto_p1 [PID 1] pc=140/5011 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q5/5] auto_p23 [PID 23] pc=124/5017 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q2/5] auto_p13 [PID 13] pc=131/5016 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q3/5] auto_p6 [PID 6] pc=137/5014 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q3/5] auto_p7 [PID 7] pc=132/5018 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q1/5] auto_p25 [PID 25] pc=120/5009 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q3/5] auto_p14 [PID 14] pc=147/5014 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q2/5] auto_p12 [PID 12] pc=136/5012 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q1/5] auto_p8 [PID 8] pc=145/5016 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q2/5] auto_p17 [PID 17] pc=136/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q3/5] auto_p15 [PID 15] pc=142/5021 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q1/5] auto_p21 [PID 21] pc=130/5013 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q3/5] auto_p26 [PID 26] pc=117/5011 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q1/5] auto_p22 [PID 22] pc=125/5014 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q2/5] auto_p27 [PID 27] pc=116/5010 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 376 | Q2/5] auto_p18 [PID 18] pc=131/5016 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q4/5] auto_p19 [PID 19] pc=138/5010 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q5/5] auto_p23 [PID 23] pc=124/5018 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q3/5] auto_p13 [PID 13] pc=132/5016 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q3/5] auto_p6 [PID 6] pc=137/5015 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q4/5] auto_p7 [PID 7] pc=133/5018 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q2/5] auto_p25 [PID 25] pc=121/5009 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q4/5] auto_p14 [PID 14] pc=148/5014 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q3/5] auto_p12 [PID 12] pc=137/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q2/5] auto_p8 [PID 8] pc=146/5016 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q3/5] auto_p17 [PID 17] pc=137/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q4/5] auto_p15 [PID 15] pc=143/5021 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q2/5] auto_p21 [PID 21] pc=131/5013 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q4/5] auto_p26 [PID 26] pc=118/5011 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q2/5] auto_p22 [PID 22] pc=126/5014 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q3/5] auto_p27 [PID 27] pc=117/5010 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 377 | Q3/5] auto_p18 [PID 18] pc=132/5016 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q5/5] auto_p19 [PID 19] pc=139/5010 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q1/5] auto_p23 [PID 23] pc=125/5018 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q3/5] auto_p13 [PID 13] pc=132/5017 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q4/5] auto_p6 [PID 6] pc=138/5015 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q5/5] auto_p7 [PID 7] pc=134/5018 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q3/5] auto_p25 [PID 25] pc=122/5009 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q5/5] auto_p16 [PID 16] pc=129/5013 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q5/5] auto_p20 [PID 20] pc=134/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q3/5] auto_p8 [PID 8] pc=147/5016 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q4/5] auto_p17 [PID 17] pc=138/5013 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q5/5] auto_p15 [PID 15] pc=144/5021 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q2/5] auto_p21 [PID 21] pc=131/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q5/5] auto_p26 [PID 26] pc=119/5011 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q3/5] auto_p22 [PID 22] pc=127/5014 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q3/5] auto_p27 [PID 27] pc=117/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 378 | Q3/5] auto_p18 [PID 18] pc=132/5017 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q3/5] auto_p24 [PID 24] pc=122/5015 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q2/5] auto_p23 [PID 23] pc=126/5018 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q1/5] auto_p28 [PID 28] pc=115/5009 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q5/5] auto_p6 [PID 6] pc=139/5015 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q4/5] auto_p29 [PID 29] pc=108/5016 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q4/5] auto_p25 [PID 25] pc=123/5009 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q2/5] auto_p30 [PID 30] pc=106/5007 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q1/5] auto_p20 [PID 20] pc=135/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q3/5] auto_p8 [PID 8] pc=147/5017 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q5/5] auto_p17 [PID 17] pc=139/5013 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q2/5] auto_p31 [PID 31] pc=116/5009 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q3/5] auto_p32 [PID 32] pc=127/5012 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q5/5] auto_p26 [PID 26] pc=119/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q2/5] auto_p33 [PID 33] pc=121/5010 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q4/5] auto_p27 [PID 27] pc=118/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 379 | Q4/5] auto_p18 [PID 18] pc=133/5017 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q4/5] auto_p24 [PID 24] pc=123/5015 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q5/5] auto_p34 [PID 34] pc=114/5013 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q1/5] auto_p35 [PID 35] pc=110/5011 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q5/5] auto_p6 [PID 6] pc=139/5016 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q2/5] auto_p36 [PID 36] pc=111/5014 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q5/5] auto_p37 [PID 37] pc=104/5013 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q3/5] auto_p30 [PID 30] pc=107/5007 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q2/5] auto_p20 [PID 20] pc=136/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q4/5] auto_p8 [PID 8] pc=148/5017 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q1/5] auto_p17 [PID 17] pc=140/5013 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q3/5] auto_p31 [PID 31] pc=117/5009 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q4/5] auto_p32 [PID 32] pc=128/5012 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q1/5] auto_p38 [PID 38] pc=105/5010 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q2/5] auto_p33 [PID 33] pc=121/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q5/5] auto_p39 [PID 39] pc=114/5008 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 380 | Q5/5] auto_p18 [PID 18] pc=134/5017 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q5/5] auto_p24 [PID 24] pc=124/5015 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q5/5] auto_p34 [PID 34] pc=114/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q2/5] auto_p35 [PID 35] pc=111/5011 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q1/5] auto_p19 [PID 19] pc=140/5010 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q3/5] auto_p36 [PID 36] pc=112/5014 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q1/5] auto_p37 [PID 37] pc=105/5013 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q4/5] auto_p30 [PID 30] pc=108/5007 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q3/5] auto_p20 [PID 20] pc=137/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q3/5] auto_p21 [PID 21] pc=132/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q4/5] auto_p22 [PID 22] pc=128/5014 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q4/5] auto_p31 [PID 31] pc=118/5009 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q5/5] auto_p32 [PID 32] pc=129/5012 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q2/5] auto_p38 [PID 38] pc=106/5010 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q3/5] auto_p33 [PID 33] pc=122/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q1/5] auto_p39 [PID 39] pc=115/5008 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 381 | Q3/5] auto_p23 [PID 23] pc=127/5018 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q1/5] auto_p24 [PID 24] pc=125/5015 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q1/5] auto_p34 [PID 34] pc=115/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q2/5] auto_p35 [PID 35] pc=111/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q2/5] auto_p19 [PID 19] pc=141/5010 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q5/5] auto_p25 [PID 25] pc=124/5009 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q2/5] auto_p37 [PID 37] pc=106/5013 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q5/5] auto_p30 [PID 30] pc=109/5007 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q4/5] auto_p20 [PID 20] pc=138/5012 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q4/5] auto_p21 [PID 21] pc=133/5014 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q5/5] auto_p22 [PID 22] pc=129/5014 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q1/5] auto_p26 [PID 26] pc=120/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q1/5] auto_p32 [PID 32] pc=130/5012 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q2/5] auto_p38 [PID 38] pc=106/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q4/5] auto_p33 [PID 33] pc=123/5011 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q2/5] auto_p39 [PID 39] pc=116/5008 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 382 | Q5/5] auto_p27 [PID 27] pc=119/5011 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q2/5] auto_p24 [PID 24] pc=126/5015 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q2/5] auto_p34 [PID 34] pc=116/5014 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q3/5] auto_p35 [PID 35] pc=112/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q3/5] auto_p19 [PID 19] pc=142/5010 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q5/5] auto_p25 [PID 25] pc=124/5010 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q3/5] auto_p37 [PID 37] pc=107/5013 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q2/5] auto_p28 [PID 28] pc=116/5009 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q5/5] auto_p29 [PID 29] pc=109/5016 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q5/5] auto_p21 [PID 21] pc=134/5014 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q1/5] auto_p22 [PID 22] pc=130/5014 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q2/5] auto_p26 [PID 26] pc=121/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q2/5] auto_p32 [PID 32] pc=131/5012 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q3/5] auto_p38 [PID 38] pc=107/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q5/5] auto_p33 [PID 33] pc=124/5011 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q3/5] auto_p39 [PID 39] pc=117/5008 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:45:57] [Tick 383 | Q5/5] auto_p27 [PID 27] pc=119/5012 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 384 | Q4/5] auto_p36 [PID 36] pc=113/5014 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:45:57] [Tick 384 | Q3/5] auto_p34 [PID 34] pc=117/5014 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:45:57] [Tick 384 | Q4/5] auto_p35 [PID 35] pc=113/5012 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:45:57] [Tick 384 | Q5/5] auto_p40 [PID 40] pc=114/5010 -> DECLARE(x, 5) | State=RUNNING
